92 [8.77e-01, 1.06e+00, 8.79e-01]
93 [8.76e-01, 1.06e+00, 8.78e-01]
94 [8.74e-01, 1.06e+00, 8.77e-01]
95 [8.73e-01, 1.07e+00, 8.75e-01]
96 [8.71e-01, 1.07e+00, 8.74e-01]
97 [8.70e-01, 1.07e+00, 8.72e-01]
98 [8.68e-01, 1.07e+00, 8.71e-01]
99 [8.67e-01, 1.07e+00, 8.70e-01]
100 [8.65e-01, 1.07e+00, 8.68e-01]
101 [8.64e-01, 1.07e+00, 8.67e-01]
102 [8.63e-01, 1.07e+00, 8.66e-01]
103 [8.61e-01, 1.07e+00, 8.64e-01]
104 [8.60e-01, 1.08e+00, 8.63e-01]
105 [8.58e-01, 1.08e+00, 8.62e-01]
106 [8.57e-01, 1.08e+00, 8.60e-01]
107 [8.55e-01, 1.08e+00, 8.59e-01]
108 [8.54e-01, 1.08e+00, 8.58e-01]
109 [8.53e-01, 1.08e+00, 8.57e-01]
110 [8.51e-01, 1.08e+00, 8.55e-01]
111 [8.50e-01, 1.08e+00, 8.54e-01]
112 [8.48e-01, 1.08e+00, 8.53e-01]
113 [8.47e-01, 1.08e+00, 8.52e-01]
114 [8.46e-01, 1.09e+00, 8.51e-01]
115 [8.44e-01, 1.09e+00, 8.50e-01]
116 [8.43e-01, 1.09e+00, 8.49e-01]
117 [8.42e-01, 1.09e+00, 8.48e-01]
118 [8.41e-01, 1.09e+00, 8.47e-01]
119 [8.39e-01, 1.09e+00, 8.46e-01]
120 [8.38e-01, 1.09e+00, 8.45e-01]
121 [8.37e-01, 1.09e+00, 8.44e-01]
122 [8.36e-01, 1.09e+00, 8.43e-01]
123 [8.34e-01, 1.09e+00, 8.43e-01]
124 [8.33e-01, 1.09e+00, 8.42e-01]
125 [8.32e-01, 1.10e+00, 8.41e-01]
126 [8.31e-01, 1.10e+00, 8.40e-01]
127 [8.29e-01, 1.10e+00, 8.40e-01]
128 [8.28e-01, 1.10e+00, 8.39e-01]
129 [8.27e-01, 1.10e+00, 8.38e-01]
130 [8.26e-01, 1.10e+00, 8.38e-01]
131 [8.24e-01, 1.10e+00, 8.37e-01]
132 [8.23e-01, 1.10e+00, 8.36e-01]
133 [8.22e-01, 1.10e+00, 8.35e-01]
134 [8.20e-01, 1.10e+00, 8.35e-01]
135 [8.19e-01, 1.10e+00, 8.34e-01]
136 [8.17e-01, 1.10e+00, 8.33e-01]
137 [8.16e-01, 1.10e+00, 8.33e-01]
138 [8.14e-01, 1.10e+00, 8.32e-01]
139 [8.13e-01, 1.10e+00, 8.31e-01]
140 [8.12e-01, 1.10e+00, 8.30e-01]
141 [8.10e-01, 1.10e+00, 8.29e-01]
142 [8.09e-01, 1.11e+00, 8.29e-01]
143 [8.07e-01, 1.11e+00, 8.28e-01]
144 [8.06e-01, 1.11e+00, 8.27e-01]
145 [8.04e-01, 1.11e+00, 8.26e-01]
146 [8.03e-01, 1.11e+00, 8.26e-01]
147 [8.01e-01, 1.11e+00, 8.25e-01]
148 [8.00e-01, 1.11e+00, 8.24e-01]
149 [7.99e-01, 1.11e+00, 8.23e-01]
150 [7.97e-01, 1.11e+00, 8.23e-01]
151 [7.96e-01, 1.11e+00, 8.22e-01]
152 [7.95e-01, 1.11e+00, 8.21e-01]
153 [7.93e-01, 1.11e+00, 8.20e-01]
154 [7.92e-01, 1.11e+00, 8.19e-01]
155 [7.91e-01, 1.11e+00, 8.19e-01]
156 [7.89e-01, 1.11e+00, 8.18e-01]
157 [7.88e-01, 1.11e+00, 8.17e-01]
158 [7.87e-01, 1.11e+00, 8.16e-01]
159 [7.85e-01, 1.11e+00, 8.16e-01]
160 [7.84e-01, 1.11e+00, 8.15e-01]
161 [7.83e-01, 1.11e+00, 8.14e-01]
162 [7.82e-01, 1.11e+00, 8.13e-01]
163 [7.80e-01, 1.11e+00, 8.12e-01]
164 [7.79e-01, 1.11e+00, 8.12e-01]
165 [7.78e-01, 1.12e+00, 8.11e-01]
166 [7.77e-01, 1.12e+00, 8.10e-01]
167 [7.75e-01, 1.12e+00, 8.09e-01]
168 [7.74e-01, 1.12e+00, 8.08e-01]
169 [7.73e-01, 1.12e+00, 8.07e-01]
170 [7.72e-01, 1.12e+00, 8.07e-01]
171 [7.70e-01, 1.12e+00, 8.06e-01]
172 [7.69e-01, 1.12e+00, 8.05e-01]
173 [7.68e-01, 1.12e+00, 8.04e-01]
174 [7.67e-01, 1.12e+00, 8.03e-01]
175 [7.65e-01, 1.12e+00, 8.03e-01]
176 [7.64e-01, 1.12e+00, 8.02e-01]
177 [7.63e-01, 1.12e+00, 8.01e-01]
178 [7.62e-01, 1.12e+00, 8.00e-01]
179 [7.61e-01, 1.12e+00, 7.99e-01]
180 [7.59e-01, 1.12e+00, 7.98e-01]
181 [7.58e-01, 1.12e+00, 7.98e-01]
182 [7.57e-01, 1.12e+00, 7.97e-01]
183 [7.56e-01, 1.12e+00, 7.96e-01]
184 [7.54e-01, 1.12e+00, 7.95e-01]
185 [7.53e-01, 1.12e+00, 7.94e-01]
186 [7.52e-01, 1.12e+00, 7.93e-01]
187 [7.51e-01, 1.12e+00, 7.92e-01]
188 [7.49e-01, 1.12e+00, 7.92e-01]
189 [7.48e-01, 1.12e+00, 7.91e-01]
190 [7.47e-01, 1.12e+00, 7.90e-01]
191 [7.46e-01, 1.13e+00, 7.89e-01]
192 [7.45e-01, 1.13e+00, 7.88e-01]
193 [7.43e-01, 1.13e+00, 7.87e-01]
194 [7.42e-01, 1.13e+00, 7.86e-01]
195 [7.41e-01, 1.13e+00, 7.85e-01]
196 [7.40e-01, 1.13e+00, 7.84e-01]
197 [7.38e-01, 1.13e+00, 7.84e-01]
198 [7.37e-01, 1.13e+00, 7.83e-01]
199 [7.36e-01, 1.13e+00, 7.82e-01]
200 [7.35e-01, 1.13e+00, 7.81e-01]
201 [7.34e-01, 1.13e+00, 7.80e-01]
202 [7.33e-01, 1.13e+00, 7.79e-01]
203 [7.31e-01, 1.13e+00, 7.78e-01]
204 [7.30e-01, 1.13e+00, 7.77e-01]
205 [7.29e-01, 1.13e+00, 7.76e-01]
206 [7.28e-01, 1.13e+00, 7.75e-01]
207 [7.27e-01, 1.13e+00, 7.75e-01]
208 [7.25e-01, 1.13e+00, 7.74e-01]
209 [7.24e-01, 1.13e+00, 7.73e-01]
210 [7.23e-01, 1.13e+00, 7.72e-01]
211 [7.22e-01, 1.13e+00, 7.71e-01]
212 [7.21e-01, 1.13e+00, 7.70e-01]
213 [7.20e-01, 1.13e+00, 7.69e-01]
214 [7.19e-01, 1.13e+00, 7.68e-01]
215 [7.17e-01, 1.13e+00, 7.67e-01]
216 [7.16e-01, 1.13e+00, 7.66e-01]
217 [7.15e-01, 1.13e+00, 7.65e-01]
218 [7.14e-01, 1.13e+00, 7.64e-01]
219 [7.13e-01, 1.13e+00, 7.64e-01]
220 [7.12e-01, 1.13e+00, 7.63e-01]
221 [7.11e-01, 1.13e+00, 7.62e-01]
222 [7.10e-01, 1.13e+00, 7.61e-01]
223 [7.09e-01, 1.13e+00, 7.60e-01]
224 [7.07e-01, 1.14e+00, 7.59e-01]
225 [7.06e-01, 1.14e+00, 7.58e-01]
226 [7.05e-01, 1.14e+00, 7.57e-01]
227 [7.04e-01, 1.14e+00, 7.56e-01]
228 [7.03e-01, 1.14e+00, 7.55e-01]
229 [7.02e-01, 1.14e+00, 7.54e-01]
230 [7.01e-01, 1.14e+00, 7.53e-01]
231 [7.00e-01, 1.14e+00, 7.53e-01]
232 [6.99e-01, 1.14e+00, 7.52e-01]
233 [6.98e-01, 1.14e+00, 7.51e-01]
234 [6.97e-01, 1.14e+00, 7.50e-01]
235 [6.96e-01, 1.14e+00, 7.49e-01]
236 [6.94e-01, 1.14e+00, 7.48e-01]
237 [6.93e-01, 1.14e+00, 7.47e-01]
238 [6.92e-01, 1.14e+00, 7.46e-01]
239 [6.91e-01, 1.14e+00, 7.45e-01]
240 [6.90e-01, 1.14e+00, 7.44e-01]
241 [6.89e-01, 1.14e+00, 7.43e-01]
242 [6.88e-01, 1.14e+00, 7.42e-01]
243 [6.87e-01, 1.14e+00, 7.42e-01]
244 [6.86e-01, 1.14e+00, 7.41e-01]
245 [6.85e-01, 1.14e+00, 7.40e-01]
246 [6.84e-01, 1.14e+00, 7.39e-01]
247 [6.83e-01, 1.14e+00, 7.38e-01]
248 [6.82e-01, 1.14e+00, 7.37e-01]
249 [6.81e-01, 1.14e+00, 7.36e-01]
250 [6.80e-01, 1.14e+00, 7.35e-01]
251 [6.79e-01, 1.14e+00, 7.34e-01]
252 [6.78e-01, 1.14e+00, 7.33e-01]
253 [6.77e-01, 1.14e+00, 7.33e-01]
254 [6.76e-01, 1.14e+00, 7.32e-01]
255 [6.75e-01, 1.14e+00, 7.31e-01]
256 [6.74e-01, 1.14e+00, 7.30e-01]
257 [6.72e-01, 1.14e+00, 7.29e-01]
258 [6.71e-01, 1.14e+00, 7.28e-01]
259 [6.70e-01, 1.14e+00, 7.27e-01]
260 [6.69e-01, 1.14e+00, 7.26e-01]
261 [6.68e-01, 1.15e+00, 7.25e-01]
262 [6.67e-01, 1.15e+00, 7.25e-01]
263 [6.66e-01, 1.15e+00, 7.24e-01]
264 [6.65e-01, 1.15e+00, 7.23e-01]
265 [6.64e-01, 1.15e+00, 7.22e-01]
266 [6.63e-01, 1.15e+00, 7.21e-01]
267 [6.62e-01, 1.15e+00, 7.20e-01]
268 [6.61e-01, 1.15e+00, 7.19e-01]
269 [6.60e-01, 1.15e+00, 7.18e-01]
270 [6.59e-01, 1.15e+00, 7.18e-01]
271 [6.58e-01, 1.15e+00, 7.17e-01]
272 [6.57e-01, 1.15e+00, 7.16e-01]
273 [6.56e-01, 1.15e+00, 7.15e-01]
274 [6.55e-01, 1.15e+00, 7.14e-01]
275 [6.54e-01, 1.15e+00, 7.13e-01]
276 [6.53e-01, 1.15e+00, 7.12e-01]
277 [6.52e-01, 1.15e+00, 7.12e-01]
278 [6.51e-01, 1.15e+00, 7.11e-01]
279 [6.50e-01, 1.15e+00, 7.10e-01]
280 [6.49e-01, 1.15e+00, 7.09e-01]
281 [6.48e-01, 1.15e+00, 7.08e-01]
282 [6.47e-01, 1.15e+00, 7.07e-01]
283 [6.46e-01, 1.15e+00, 7.06e-01]
284 [6.45e-01, 1.15e+00, 7.06e-01]
285 [6.44e-01, 1.15e+00, 7.05e-01]
286 [6.43e-01, 1.15e+00, 7.04e-01]
287 [6.42e-01, 1.15e+00, 7.03e-01]
288 [6.41e-01, 1.15e+00, 7.02e-01]
289 [6.40e-01, 1.15e+00, 7.01e-01]
290 [6.39e-01, 1.15e+00, 7.00e-01]
291 [6.38e-01, 1.15e+00, 7.00e-01]
292 [6.37e-01, 1.15e+00, 6.99e-01]
293 [6.36e-01, 1.15e+00, 6.98e-01]
294 [6.35e-01, 1.15e+00, 6.97e-01]
295 [6.34e-01, 1.15e+00, 6.96e-01]
296 [6.33e-01, 1.16e+00, 6.95e-01]
297 [6.32e-01, 1.16e+00, 6.94e-01]
298 [6.31e-01, 1.16e+00, 6.94e-01]
299 [6.30e-01, 1.16e+00, 6.93e-01]
300 [6.29e-01, 1.16e+00, 6.92e-01]
301 [6.28e-01, 1.16e+00, 6.91e-01]
302 [6.27e-01, 1.16e+00, 6.90e-01]
303 [6.26e-01, 1.16e+00, 6.89e-01]
304 [6.25e-01, 1.16e+00, 6.88e-01]
305 [6.24e-01, 1.16e+00, 6.88e-01]
306 [6.24e-01, 1.16e+00, 6.87e-01]
307 [6.23e-01, 1.16e+00, 6.86e-01]
308 [6.22e-01, 1.16e+00, 6.85e-01]
309 [6.21e-01, 1.16e+00, 6.84e-01]
310 [6.20e-01, 1.16e+00, 6.83e-01]
311 [6.19e-01, 1.16e+00, 6.82e-01]
312 [6.18e-01, 1.16e+00, 6.82e-01]
313 [6.17e-01, 1.16e+00, 6.81e-01]
314 [6.16e-01, 1.16e+00, 6.80e-01]
315 [6.15e-01, 1.16e+00, 6.79e-01]
316 [6.14e-01, 1.16e+00, 6.78e-01]
317 [6.13e-01, 1.16e+00, 6.77e-01]
318 [6.12e-01, 1.16e+00, 6.77e-01]
319 [6.11e-01, 1.16e+00, 6.76e-01]
320 [6.10e-01, 1.16e+00, 6.75e-01]
321 [6.09e-01, 1.16e+00, 6.74e-01]
322 [6.08e-01, 1.16e+00, 6.73e-01]
323 [6.07e-01, 1.16e+00, 6.72e-01]
324 [6.06e-01, 1.16e+00, 6.71e-01]
325 [6.05e-01, 1.16e+00, 6.71e-01]
326 [6.04e-01, 1.16e+00, 6.70e-01]
327 [6.03e-01, 1.16e+00, 6.69e-01]
328 [6.02e-01, 1.16e+00, 6.68e-01]
329 [6.01e-01, 1.16e+00, 6.67e-01]
330 [6.00e-01, 1.16e+00, 6.66e-01]
331 [5.99e-01, 1.16e+00, 6.66e-01]
332 [5.99e-01, 1.16e+00, 6.65e-01]
333 [5.98e-01, 1.17e+00, 6.64e-01]
334 [5.97e-01, 1.17e+00, 6.63e-01]
335 [5.96e-01, 1.17e+00, 6.62e-01]
336 [5.95e-01, 1.17e+00, 6.61e-01]
337 [5.94e-01, 1.17e+00, 6.61e-01]
338 [5.93e-01, 1.17e+00, 6.60e-01]
339 [5.92e-01, 1.17e+00, 6.59e-01]
340 [5.91e-01, 1.17e+00, 6.58e-01]
341 [5.90e-01, 1.17e+00, 6.57e-01]
342 [5.89e-01, 1.17e+00, 6.56e-01]
343 [5.88e-01, 1.17e+00, 6.56e-01]
344 [5.87e-01, 1.17e+00, 6.55e-01]
345 [5.86e-01, 1.17e+00, 6.54e-01]
346 [5.85e-01, 1.17e+00, 6.53e-01]
347 [5.84e-01, 1.17e+00, 6.52e-01]
348 [5.83e-01, 1.17e+00, 6.51e-01]
349 [5.82e-01, 1.17e+00, 6.51e-01]
350 [5.82e-01, 1.17e+00, 6.50e-01]
351 [5.81e-01, 1.17e+00, 6.49e-01]
352 [5.80e-01, 1.17e+00, 6.48e-01]
353 [5.79e-01, 1.17e+00, 6.47e-01]
354 [5.78e-01, 1.17e+00, 6.47e-01]
355 [5.77e-01, 1.17e+00, 6.46e-01]
356 [5.76e-01, 1.17e+00, 6.45e-01]
357 [5.75e-01, 1.17e+00, 6.44e-01]
358 [5.74e-01, 1.17e+00, 6.43e-01]
359 [5.73e-01, 1.17e+00, 6.43e-01]
360 [5.72e-01, 1.17e+00, 6.42e-01]
361 [5.71e-01, 1.17e+00, 6.41e-01]
362 [5.70e-01, 1.17e+00, 6.40e-01]
363 [5.69e-01, 1.17e+00, 6.39e-01]
364 [5.69e-01, 1.17e+00, 6.39e-01]
365 [5.68e-01, 1.17e+00, 6.38e-01]
366 [5.67e-01, 1.17e+00, 6.37e-01]
367 [5.66e-01, 1.17e+00, 6.36e-01]
368 [5.65e-01, 1.17e+00, 6.35e-01]
369 [5.64e-01, 1.17e+00, 6.35e-01]
370 [5.63e-01, 1.18e+00, 6.34e-01]
371 [5.62e-01, 1.18e+00, 6.33e-01]
372 [5.61e-01, 1.18e+00, 6.32e-01]
373 [5.60e-01, 1.18e+00, 6.31e-01]
374 [5.59e-01, 1.18e+00, 6.31e-01]
375 [5.58e-01, 1.18e+00, 6.30e-01]
376 [5.57e-01, 1.18e+00, 6.29e-01]
377 [5.57e-01, 1.18e+00, 6.28e-01]
378 [5.56e-01, 1.18e+00, 6.28e-01]
379 [5.55e-01, 1.18e+00, 6.27e-01]
380 [5.54e-01, 1.18e+00, 6.26e-01]
381 [5.53e-01, 1.18e+00, 6.25e-01]
382 [5.52e-01, 1.18e+00, 6.25e-01]
383 [5.51e-01, 1.18e+00, 6.24e-01]
384 [5.50e-01, 1.18e+00, 6.23e-01]
385 [5.49e-01, 1.18e+00, 6.22e-01]
386 [5.48e-01, 1.18e+00, 6.21e-01]
387 [5.47e-01, 1.18e+00, 6.21e-01]
388 [5.47e-01, 1.18e+00, 6.20e-01]
389 [5.46e-01, 1.18e+00, 6.19e-01]
390 [5.45e-01, 1.18e+00, 6.18e-01]
391 [5.44e-01, 1.18e+00, 6.18e-01]
392 [5.43e-01, 1.18e+00, 6.17e-01]
393 [5.42e-01, 1.18e+00, 6.16e-01]
394 [5.41e-01, 1.18e+00, 6.16e-01]
395 [5.40e-01, 1.18e+00, 6.15e-01]
396 [5.39e-01, 1.18e+00, 6.14e-01]
397 [5.38e-01, 1.18e+00, 6.13e-01]
398 [5.37e-01, 1.18e+00, 6.13e-01]
399 [5.37e-01, 1.18e+00, 6.12e-01]
400 [5.36e-01, 1.18e+00, 6.11e-01]
401 [5.35e-01, 1.18e+00, 6.10e-01]
402 [5.34e-01, 1.18e+00, 6.10e-01]
403 [5.33e-01, 1.18e+00, 6.09e-01]
404 [5.32e-01, 1.18e+00, 6.08e-01]
405 [5.31e-01, 1.18e+00, 6.08e-01]
406 [5.30e-01, 1.18e+00, 6.07e-01]
407 [5.29e-01, 1.18e+00, 6.06e-01]
408 [5.28e-01, 1.19e+00, 6.05e-01]
409 [5.28e-01, 1.19e+00, 6.05e-01]
410 [5.27e-01, 1.19e+00, 6.04e-01]
411 [5.26e-01, 1.19e+00, 6.03e-01]
412 [5.25e-01, 1.19e+00, 6.03e-01]
413 [5.24e-01, 1.19e+00, 6.02e-01]
414 [5.23e-01, 1.19e+00, 6.01e-01]
415 [5.22e-01, 1.19e+00, 6.01e-01]
416 [5.21e-01, 1.19e+00, 6.00e-01]
417 [5.20e-01, 1.19e+00, 5.99e-01]
418 [5.20e-01, 1.19e+00, 5.99e-01]
419 [5.19e-01, 1.19e+00, 5.98e-01]
420 [5.18e-01, 1.19e+00, 5.97e-01]
421 [5.17e-01, 1.19e+00, 5.96e-01]
422 [5.16e-01, 1.19e+00, 5.96e-01]
423 [5.15e-01, 1.19e+00, 5.95e-01]
424 [5.14e-01, 1.19e+00, 5.94e-01]
425 [5.13e-01, 1.19e+00, 5.94e-01]
426 [5.13e-01, 1.19e+00, 5.93e-01]
427 [5.12e-01, 1.19e+00, 5.92e-01]
428 [5.11e-01, 1.19e+00, 5.92e-01]
429 [5.10e-01, 1.19e+00, 5.91e-01]
430 [5.09e-01, 1.19e+00, 5.91e-01]
431 [5.08e-01, 1.19e+00, 5.90e-01]
432 [5.07e-01, 1.19e+00, 5.89e-01]
433 [5.06e-01, 1.19e+00, 5.89e-01]
434 [5.06e-01, 1.19e+00, 5.88e-01]
435 [5.05e-01, 1.19e+00, 5.87e-01]
436 [5.04e-01, 1.19e+00, 5.87e-01]
437 [5.03e-01, 1.19e+00, 5.86e-01]
438 [5.02e-01, 1.19e+00, 5.85e-01]
439 [5.01e-01, 1.19e+00, 5.85e-01]
440 [5.00e-01, 1.19e+00, 5.84e-01]
441 [5.00e-01, 1.19e+00, 5.84e-01]
442 [4.99e-01, 1.19e+00, 5.83e-01]
443 [4.98e-01, 1.19e+00, 5.82e-01]
444 [4.97e-01, 1.20e+00, 5.82e-01]
445 [4.96e-01, 1.20e+00, 5.81e-01]
446 [4.95e-01, 1.20e+00, 5.80e-01]
447 [4.94e-01, 1.20e+00, 5.80e-01]
448 [4.94e-01, 1.20e+00, 5.79e-01]
449 [4.93e-01, 1.20e+00, 5.79e-01]
450 [4.92e-01, 1.20e+00, 5.78e-01]
451 [4.91e-01, 1.20e+00, 5.77e-01]
452 [4.90e-01, 1.20e+00, 5.77e-01]
453 [4.89e-01, 1.20e+00, 5.76e-01]
454 [4.88e-01, 1.20e+00, 5.76e-01]
455 [4.88e-01, 1.20e+00, 5.75e-01]
456 [4.87e-01, 1.20e+00, 5.75e-01]
457 [4.86e-01, 1.20e+00, 5.74e-01]
458 [4.85e-01, 1.20e+00, 5.73e-01]
459 [4.84e-01, 1.20e+00, 5.73e-01]
460 [4.83e-01, 1.20e+00, 5.72e-01]
461 [4.83e-01, 1.20e+00, 5.72e-01]
462 [4.82e-01, 1.20e+00, 5.71e-01]
463 [4.81e-01, 1.20e+00, 5.71e-01]
464 [4.80e-01, 1.20e+00, 5.70e-01]
465 [4.79e-01, 1.20e+00, 5.69e-01]
466 [4.78e-01, 1.20e+00, 5.69e-01]
467 [4.78e-01, 1.20e+00, 5.68e-01]
468 [4.77e-01, 1.20e+00, 5.68e-01]
469 [4.76e-01, 1.20e+00, 5.67e-01]
470 [4.75e-01, 1.20e+00, 5.67e-01]
471 [4.74e-01, 1.20e+00, 5.66e-01]
472 [4.73e-01, 1.20e+00, 5.66e-01]
473 [4.72e-01, 1.20e+00, 5.65e-01]
474 [4.72e-01, 1.20e+00, 5.65e-01]
475 [4.71e-01, 1.20e+00, 5.64e-01]
476 [4.70e-01, 1.20e+00, 5.63e-01]
477 [4.69e-01, 1.20e+00, 5.63e-01]
478 [4.68e-01, 1.20e+00, 5.62e-01]
479 [4.67e-01, 1.20e+00, 5.62e-01]
480 [4.67e-01, 1.21e+00, 5.61e-01]
481 [4.66e-01, 1.21e+00, 5.61e-01]
482 [4.65e-01, 1.21e+00, 5.60e-01]
483 [4.64e-01, 1.21e+00, 5.60e-01]
484 [4.63e-01, 1.21e+00, 5.59e-01]
485 [4.63e-01, 1.21e+00, 5.59e-01]
486 [4.62e-01, 1.21e+00, 5.58e-01]
487 [4.61e-01, 1.21e+00, 5.58e-01]
488 [4.60e-01, 1.21e+00, 5.57e-01]
489 [4.59e-01, 1.21e+00, 5.57e-01]
490 [4.58e-01, 1.21e+00, 5.56e-01]
491 [4.58e-01, 1.21e+00, 5.56e-01]
492 [4.57e-01, 1.21e+00, 5.55e-01]
493 [4.56e-01, 1.21e+00, 5.55e-01]
494 [4.55e-01, 1.21e+00, 5.54e-01]
495 [4.54e-01, 1.21e+00, 5.54e-01]
496 [4.53e-01, 1.21e+00, 5.53e-01]
497 [4.53e-01, 1.21e+00, 5.53e-01]
498 [4.52e-01, 1.21e+00, 5.52e-01]
499 [4.51e-01, 1.21e+00, 5.52e-01]
500 [4.50e-01, 1.21e+00, 5.51e-01]
501 [4.49e-01, 1.21e+00, 5.51e-01]
502 [4.49e-01, 1.21e+00, 5.50e-01]
503 [4.48e-01, 1.21e+00, 5.50e-01]
504 [4.47e-01, 1.21e+00, 5.49e-01]
505 [4.46e-01, 1.21e+00, 5.49e-01]
506 [4.45e-01, 1.21e+00, 5.48e-01]
507 [4.45e-01, 1.21e+00, 5.48e-01]
508 [4.44e-01, 1.21e+00, 5.48e-01]
509 [4.43e-01, 1.21e+00, 5.47e-01]
510 [4.42e-01, 1.21e+00, 5.47e-01]
511 [4.41e-01, 1.21e+00, 5.46e-01]
512 [4.41e-01, 1.21e+00, 5.46e-01]
513 [4.40e-01, 1.21e+00, 5.45e-01]
514 [4.39e-01, 1.22e+00, 5.45e-01]
515 [4.38e-01, 1.22e+00, 5.44e-01]
516 [4.37e-01, 1.22e+00, 5.44e-01]
517 [4.37e-01, 1.22e+00, 5.43e-01]
